S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12
170.8036224,72.72168646,99.55474066,123.5476229,98.02801771,94.45432945,175.9947765,136.6527039,72.74843796,148.4410928,91.96361249,62.9165157
138.3447087,113.3282062,122.8137534,164.1335533,70.13199088,151.1985052,125.6808447,72.87732466,94.60630637,140.4253643,127.841823,112.1219629
79.07085823,164.5606332,196.5261902,97.68189169,104.7924549,97.98428921,115.1211232,103.7690857,122.386057,114.899364,78.8927393,124.0993776
160.0542484,70.09062915,126.0842255,124.1719261,87.64264746,124.9181146,167.9919569,88.09588931,67.31807313,130.1562103,102.8857984,58.06095343
117.0782341,134.361685,125.871601,118.2665604,70.4416582,94.11159578,104.0954162,95.6949845,110.6270813,135.1945347,90.83845088,98.30958637
169.059021,97.90826868,76.97281735,101.9498026,40.2955204,129.62694,160.0019793,53.6914903,135.8173234,138.9067714,91.12614874,84.47128497
88.52127338,99.03466337,125.7743875,126.7383925,67.53160153,118.8737434,57.66643926,120.8378771,117.1021744,76.27831111,134.2682613,118.5161117
200.8132773,84.61543953,110.6540189,121.3772943,112.429694,166.324796,163.4597956,87.69208765,75.78817422,185.8266549,132.1499378,55.34697315
180.8741338,108.4861997,95.19069965,75.24126573,88.59744737,69.39575786,166.8913969,135.0835535,69.44662451,148.6210951,73.31801554,104.9704417
117.6503749,88.69182602,185.4963333,116.319572,96.249624,111.1955252,87.40229489,167.0012465,81.78956645,85.42454154,82.67683712,80.98422402
70.186023,181.1933726,151.4138588,147.9442113,102.5602478,100.819343,59.29166187,140.2165219,128.7434483,56.93586686,127.2608488,161.8044129
105.5324484,81.71906027,134.428965,144.4564635,87.93974652,81.87560562,75.35445586,102.9688399,95.81231173,72.89931775,76.52615331,140.0390377
96.5668659,163.532229,120.4849332,118.0163511,94.73727127,98.91710349,97.20432901,85.24859648,148.1669662,99.39650954,74.22059877,133.4456426
78.0127395,80.17956717,178.1103352,160.5758538,168.1957335,125.6106353,56.10398167,177.7125925,89.53355723,87.98791625,103.673775,99.18749293
181.2729354,120.2613304,91.62143404,71.46527648,81.58501494,86.01547401,121.7274699,68.59482186,146.875817,185.7852803,56.13503828,151.3549635
85.45151329,164.9700857,115.8717219,123.8813385,95.35530781,69.14976008,107.1058318,145.4986474,174.2419591,99.97056241,88.40922076,176.5592681
155.6204359,89.39957469,81.26243067,132.224435,81.79930072,157.9375129,141.4339803,77.13344013,84.51912353,142.2492618,92.80176344,74.64945969
170.8567757,145.7100084,72.78870265,107.523217,47.04518716,137.372583,167.2397991,48.85902037,135.8092875,177.2876449,82.98241837,121.0487115
142.425498,133.3096201,172.7762291,87.49936179,113.3814386,74.99847422,123.7040743,157.007489,109.1352591,146.1606934,50.10388322,121.2636925
116.4341671,82.03078986,110.7819526,143.2862891,101.1081417,129.1940149,113.4594254,97.47068008,125.5918279,92.762432,165.407152,105.4742659
159.2497664,115.2466997,75.02105182,115.9056726,63.54162056,121.2617399,100.9575074,93.8794852,97.37783782,136.0255932,84.21329033,100.9110927
147.9929905,143.883333,92.00514174,141.0231075,46.22615971,111.8253626,101.0500115,48.8626671,172.3210953,137.9974175,117.2744662,115.403581
145.8842348,128.3997328,90.82156942,90.45785602,79.16832996,93.95952564,85.4317488,94.33877777,91.3640758,128.2420249,70.97792194,120.3010605
126.628785,134.2920492,96.5595842,97.15247196,110.5639782,81.24426738,91.73297524,90.88755696,102.6553333,120.3612809,78.03883004,125.2864779
80.08972024,102.5388212,137.0786293,199.3247528,80.10659411,141.2123849,85.35709106,92.04244172,118.1449087,89.11335153,128.8292708,76.20202889
129.1563855,92.26211633,142.6996136,119.2313903,124.6866499,84.41306663,138.1527186,135.6580582,94.3686599,145.5340498,68.46079926,96.06408349
144.6146323,125.7982308,57.06998033,122.5952642,41.9767104,143.0306578,121.1874489,36.47980366,104.8133595,115.0947547,98.09204248,136.8150098
86.27110698,178.7923673,172.070749,113.8430613,111.8874132,66.91668724,81.05053954,110.130443,168.0907204,87.65937578,59.20071494,173.6312967
175.942338,108.1263682,83.28939868,125.9512498,50.62609332,145.7957349,149.3568213,49.95050006,135.9125112,110.1439672,101.9442599,93.70180707
108.3159642,63.36363493,125.6103862,149.1577478,112.3230349,140.0820391,119.0131547,116.8185792,74.09747066,114.9164186,108.9913401,80.9652865
108.498824,89.83291038,149.6009305,109.1892898,120.5341209,120.5330686,108.8771413,86.5234518,70.16726358,91.96317331,82.856911,105.4083345
73.56786456,96.77295019,193.4268048,128.1353774,142.5411359,95.85659182,53.06458995,168.9474376,113.0442167,79.23553081,113.0839614,121.9864767
144.9082352,109.0279108,104.5083499,110.6587746,109.2005669,104.2418889,169.2530963,112.5561993,67.2969843,218.8228914,149.7372946,74.22045771
148.7927048,180.5532775,122.2261567,91.31137634,89.40186816,56.93401854,114.9464373,113.3859248,139.4936499,121.5024343,53.5241476,159.7225828
124.6597414,123.0047785,120.9021341,102.6668986,131.628484,54.0990262,105.7584827,122.7323762,113.0644629,91.33628448,58.81471837,162.437001
97.42877726,57.35162304,155.9182593,173.76355,131.0377702,113.4875483,117.122524,149.6699567,87.80582612,95.35273755,126.3079442,74.04933289
123.5130683,85.78524737,122.0065454,201.0657453,70.30415017,140.9687851,89.07661262,89.95196754,83.95159908,93.02149938,163.7422766,100.7065548
186.9502188,68.57934652,92.46501973,149.7479209,103.5701145,118.2681477,120.7114637,111.2403631,80.70404344,183.6177859,112.5869556,57.65789799
99.15324029,88.37786867,125.37723,174.5900043,102.1906058,169.0947792,114.4850153,121.3902717,88.86722754,122.6853518,128.5655148,81.31106399
186.6829962,100.1052437,136.8113278,81.06111365,116.7279799,85.66663572,151.9664873,133.9521632,85.53845316,191.8105854,85.58262256,86.90874143
81.36698999,150.0590852,123.4143269,117.7031128,117.4297915,95.49190503,104.5489454,124.5289674,143.7457558,104.7681005,63.51773896,182.2722702
193.5619077,192.0435069,102.0789978,86.4932452,83.30274,74.88982468,116.7462404,95.54946329,149.33152,144.5641337,82.87453104,142.1179485
82.41413237,146.6826995,152.4687832,194.7894658,79.75195193,145.3320709,63.48546452,88.13867842,166.3612091,87.77185227,106.1254226,161.3939723
115.906308,63.1936307,132.919673,148.4063539,128.0041072,114.190037,134.8685445,130.6595091,69.56403514,149.2274869,87.12685625,47.66595274
90.69889383,98.37165977,181.2086403,108.2447407,114.2347424,81.99366575,82.45371549,112.0493815,101.0370054,79.30309563,87.96470181,120.0634853
161.2865876,131.702804,181.99672,70.86881784,121.8263238,51.38783124,101.5569543,169.043494,124.651532,160.0636699,35.55617957,123.5217054
64.55477731,135.4017523,142.0664734,160.9045635,113.7939589,85.56980132,76.88058465,137.4802368,133.4963939,56.48733243,112.3118706,136.8100937
98.74288619,80.71049174,96.85351782,134.9139564,78.61300961,152.6691887,114.7017568,97.34568376,77.95914895,102.7690678,119.7231781,91.21822252
79.25543541,137.0025117,90.11257905,169.6427099,87.58229864,150.4785666,93.6657164,84.84357123,111.1447339,88.71631045,105.2536517,104.9844799
110.452341,117.7458682,155.3823817,87.68615533,106.5430389,92.98469742,123.7153186,121.0378107,115.5359984,137.6167286,60.92309231,82.24507351
95.39626704,111.8008965,133.847936,177.9927628,105.3265972,136.5582363,82.44050001,105.3965527,126.21701,57.11975853,121.8048811,86.9320722
139.3527175,98.31412591,86.82319647,210.7767033,86.09945401,138.0325323,101.2075911,95.92282609,90.12012792,134.4949288,133.6676313,68.96839198
134.9251852,139.9867191,97.6344047,104.025883,99.2454741,79.12689245,114.8432407,84.12694727,165.8787867,120.8101848,61.89169383,147.0805828
154.7535428,82.10290463,135.3173496,92.31710865,121.5697313,86.54592498,137.0016243,104.7447232,57.65331195,178.6858666,99.67663984,78.15832141
118.8026128,129.8738788,78.21000524,145.7567288,44.23076217,124.54189,133.1036799,45.81190018,191.5105708,113.3513313,136.5173892,151.7769469
140.6705778,69.73023597,113.3333894,171.5192921,130.6377015,155.3506933,132.7005425,137.3810674,78.47493937,117.6101595,172.2330158,75.2396991
110.4774597,152.8207935,96.12904696,146.6967515,55.00649477,107.261925,126.445722,79.2326327,169.2688145,123.8155448,87.82297119,121.5583224
140.5063046,117.0040594,102.3875908,74.87704989,68.83900488,86.22346883,133.6892636,73.74092796,127.1249013,185.5643929,78.76990597,138.4952223
101.7584127,94.94108066,117.0689592,167.1000835,73.13270355,102.8502996,103.6845064,78.00981243,96.45998144,91.23097968,117.1379026,137.0192288
141.9889388,77.1497952,99.15152027,183.2602971,61.57503995,147.7743283,105.5948322,98.8190327,98.38234915,149.3064635,172.1885955,64.03195364
91.82977984,122.478105,110.167356,154.7025242,51.069479,109.8411195,92.60766677,98.68853166,124.7676668,131.6176393,93.13471347,98.49053955
154.9232404,72.02191776,97.45232128,163.4258379,68.28810681,163.1693231,177.1813488,77.08846421,73.64306801,166.1234131,104.0501058,60.75980693
74.91657205,119.468625,145.260119,99.43165136,144.0816169,71.47973047,70.67672153,132.8469277,106.328071,82.1449678,94.3318319,148.5291721
126.5985803,128.9226791,125.9317305,68.17639032,99.82390912,57.30275312,92.85365914,112.4945286,107.3948279,128.4312763,47.8273848,175.8980742
125.0010469,124.4550821,93.62856009,165.6470218,53.24739496,184.1406514,93.03746191,72.5301683,112.3280185,122.0311369,158.179359,117.419363
118.205999,90.44047591,158.3625772,133.4934292,109.8354765,109.7322602,90.04107099,147.0939672,95.08577258,119.8184873,71.86671779,87.02659135
155.3499961,131.7073997,120.051587,87.61480741,98.72953899,60.15216877,131.8767949,156.4957485,183.0611588,134.0987471,34.63533172,146.6065426
127.3130342,57.87647375,111.8620725,136.1050824,109.6367252,176.7734022,90.67286926,110.288485,63.04588932,114.1611814,103.33172,45.06131532
97.67065339,59.84358066,159.0984043,152.593324,126.2761967,111.6409356,104.0679212,162.5349702,104.8460609,78.08712613,99.21324191,88.45796413
114.432768,126.6807332,117.7584449,115.6302649,78.44828095,75.24438883,87.97977577,92.79268835,127.3354553,118.7841639,52.96490619,167.9357501
181.7605952,66.9889769,176.6861466,89.40593894,138.4670962,70.94758449,166.4611754,110.1869371,50.95496415,176.2772202,67.51103627,76.33753541
132.7893492,60.90843381,168.6411156,106.7789618,136.6445458,103.3908206,121.9458131,116.6174545,56.15991393,151.7992608,104.2011751,62.29660744
124.242537,150.0153768,158.7427833,85.22564252,126.1943246,60.56762605,132.4323609,114.8332428,146.5481919,140.0613761,35.90636652,143.0654967
125.5405158,109.4791572,95.95962877,78.43929345,75.59388504,125.7064738,143.182101,87.56735767,83.43930516,191.2699396,73.65191672,104.1385944
148.8111825,99.06533592,120.9976003,119.5335417,71.7180192,67.80881307,100.5153368,92.29164048,112.13321,136.5224199,57.8786001,120.5204491
73.43777011,159.6152937,164.3033043,124.9856042,106.5256482,143.9207758,66.63677052,138.0730664,188.0473362,59.44889938,104.5847222,191.3090371
200.7769985,89.80903309,140.2736394,97.25053071,117.6365821,74.89993889,142.4881406,103.8230156,63.2339369,192.3439563,94.18029285,106.362414
94.29998156,131.7497222,96.93797899,129.4551145,50.31795372,107.7101543,123.0566591,47.91387777,126.0325179,142.2137647,112.4601758,156.455271
163.7597672,119.8223328,92.01102383,97.75718416,71.27735163,106.9406593,186.319391,106.4433815,99.75589507,135.7388066,90.08977086,112.975967
128.7253642,62.17684721,116.0632067,114.0926925,90.53582579,132.0089885,163.8684798,109.3556053,65.28202459,140.5502365,143.0727806,69.74870054
80.32680564,135.5869109,174.8805536,143.9566099,107.4194871,110.5484739,89.00677766,97.76083447,116.9291066,74.28105711,95.73638171,106.7430211
121.957645,129.034378,135.0448028,64.68099165,109.7741746,66.57914066,114.6851379,121.6885346,104.5306361,141.4920382,53.10548819,162.2642676
167.0023199,87.48371196,99.85491418,118.1737092,79.6067664,148.4792413,158.0793436,56.43344304,93.20250396,140.3103716,128.3485248,70.17511591
148.1436361,75.60026069,136.7519949,97.39118149,114.2171407,119.8725464,168.5124222,162.4505794,64.92721334,151.3815728,69.9249464,65.87193201
150.947711,99.82913246,130.9033888,106.2539492,121.5788684,105.9335729,147.384891,93.92520367,86.4673091,165.5553421,85.66709574,83.28538415
171.7499773,44.94821422,149.1398634,157.005885,119.7027434,109.8317241,113.5880933,127.1232086,51.98886561,113.1099256,77.83342585,86.13488747
150.6894877,98.31871212,98.39235061,183.3183936,67.72606626,139.0389483,117.1774799,74.61756499,122.4824788,146.1748525,134.3300828,95.78968124
123.5848267,73.11436576,102.5180631,140.0817412,81.17666841,128.3531169,134.7993262,97.6520894,65.59111309,119.0043663,93.73855806,82.9158588
149.2512168,80.23802461,77.17867032,140.1393986,68.0325699,104.9207636,130.9051513,95.30831154,70.15728188,148.6286552,126.8863983,58.29551352
145.0214583,93.76741134,155.8165118,80.61184422,83.12036558,64.67290844,98.15301386,139.4800078,73.77162452,155.0187402,55.65006384,107.0988553
100.4827312,116.4170283,140.596102,133.7308249,86.21057096,170.4254859,86.87233647,104.9055214,89.90877065,69.07685796,99.41810116,90.01246765
132.7050137,111.8455792,103.0951566,114.0370118,74.52167667,102.1810901,109.2527609,83.61974667,107.0484385,122.7703625,98.68383677,138.4822295
124.1694786,108.3111982,125.8340105,215.9574463,67.28650396,207.1321168,110.1991632,75.90973588,118.2329637,129.0146137,189.2605051,91.62978451
107.9703703,59.67833759,186.9195135,152.8572421,104.0772197,129.1529111,106.9950531,151.3863103,96.38202742,90.28950111,103.5219119,75.45587392
154.4037087,93.4137432,120.0502841,125.1835726,91.00969236,104.4390929,103.88516,89.58803567,83.7928114,145.2059714,101.6106102,78.19829532
104.694366,138.5915239,101.9228781,169.743963,40.5898801,117.0348623,113.5956774,57.12876409,158.0913318,95.62993462,139.8880736,118.9915976
207.8416486,85.42773708,127.8521919,70.47412414,108.837694,90.58995025,173.8251977,75.38448052,83.13625697,125.3578452,68.50442814,97.53573082
124.4999726,120.7970413,103.9225072,71.70237955,104.0462402,78.65447838,91.6942534,98.4480113,129.0993365,124.1479663,68.18620574,85.34841591
192.7729725,122.3214744,80.16063816,103.2194251,98.83311127,138.0615955,137.1458212,81.89417075,70.40261837,145.5585698,125.3839446,103.4404909
179.6605622,145.31109,85.13172085,79.75710664,51.98993213,85.58850578,106.5373691,53.16928741,136.315925,133.5918629,65.43473745,132.622361
103.3020664,71.64498523,155.8153737,170.6118336,130.4215094,107.4304103,71.43878612,160.727999,88.77181669,102.0533912,101.9127524,104.3092168
135.2861583,108.9622274,77.44997188,130.7212822,76.13891993,143.1235285,121.9101306,86.67259925,120.2099286,166.1087985,127.8088974,89.87227812
154.879641,129.5188507,147.7283924,93.45514833,99.99237836,71.73008245,134.6397845,109.4248386,124.208428,109.938537,42.82548852,174.3985364
180.8072702,63.12302744,111.6879034,114.827789,129.799876,76.58012709,153.3412839,135.3626941,56.42495182,174.7322528,69.76191375,74.96762564
153.5655563,118.4737677,97.71115217,121.2430101,65.72557152,96.01288164,171.0520449,61.37828173,89.24701299,122.3595678,92.05304485,101.8918475
140.4885078,120.4576522,116.2631837,114.0905209,77.08903602,114.9303878,146.1891747,89.16654397,137.0572978,157.9265118,82.62280826,116.5257434
111.3893669,124.2202698,122.7258854,187.2835322,65.15104759,123.0424922,65.48984826,79.8692836,170.9486522,69.21268749,99.76352715,123.2951578
70.74853583,139.3241752,152.8995075,161.2649269,71.62823405,129.8861484,70.42220944,123.7325307,124.5720054,77.9853653,75.87811816,146.2810114
149.2201277,75.89738398,102.010383,138.4512117,83.92521546,120.4943994,135.9494746,74.42193094,118.4946882,153.3866846,151.7137917,63.59289438
169.9740213,102.2660318,81.97492298,130.6446878,76.36221854,121.3267517,124.7100545,104.068278,97.09049869,143.6793782,91.20561078,80.18772477
141.2129899,112.0435438,103.9099952,92.16032066,72.60375867,88.72799044,139.6653808,61.95216966,154.6872231,186.5888529,64.90160681,154.3627092
154.7681503,112.5103029,65.76742601,114.733324,52.22234883,117.4401677,126.7365203,44.02011147,161.496079,123.9386872,76.48280922,141.4575777
104.9094219,103.1276407,78.68789014,193.0527183,67.14125545,200.7705577,93.51155021,75.99754018,125.1269501,133.7388886,162.4866545,114.9978119
140.6203601,60.90660372,133.0579283,189.0675756,90.56483539,151.1560519,125.9883132,117.8263423,76.27300453,100.8844383,153.163856,82.35872622
138.526513,84.58574423,91.52039551,148.5297082,111.9509802,97.44849174,159.1337767,103.4051377,75.43594693,203.2364946,103.0627515,68.53738899
101.901716,137.2983119,106.2258482,75.59189664,100.717795,74.09015772,96.46490819,107.1390917,95.88074714,120.9728709,59.36179713,94.182838
162.3161915,147.1265226,70.81212954,118.9375064,43.36365078,123.172515,112.2004901,65.45149226,116.5005863,151.0722028,114.5357787,113.5524314
182.8817936,71.21784721,136.468247,94.03565578,138.3470792,101.5961813,149.8294451,141.7644412,71.47932286,144.8014394,73.78148553,65.11706081
85.30327872,148.4024186,116.4463084,119.8999271,96.38117353,153.217467,59.53892582,119.6967634,153.021029,63.89613972,124.1832833,145.4897107
120.6806071,69.23101692,131.77018,105.0570782,99.85237537,107.1765199,120.335616,108.713191,92.71270523,151.6038983,77.41992519,113.173863
117.906427,116.6969833,86.16202299,118.3546592,83.97111148,98.38454775,144.4356509,73.20718963,168.7694122,105.829573,58.20811663,155.1809805
169.3433321,72.92979553,125.7584634,85.94452058,106.0542574,76.46691762,135.9173022,100.5775359,58.13558072,178.389524,93.33876657,90.94148894
143.9753769,205.7350104,68.58027604,87.49628433,34.44697153,136.8391666,153.5503204,41.50178486,179.3668799,154.8385318,97.0712451,182.170543
61.05486456,166.3580781,163.4460836,128.925913,84.91849587,104.8529552,57.92528675,130.926815,149.0018681,58.26831082,94.32269736,113.6576504
125.1406421,89.25074999,102.2429762,149.2415852,62.96921416,141.6451532,75.61718179,80.34892264,135.4425486,108.3714602,124.0545133,100.7411785
118.0944839,133.5856622,90.78824297,142.7268841,62.96608911,104.529807,100.6582872,82.34721673,113.1187089,130.5173503,95.68238155,77.78645756
78.93460692,122.879584,150.2260581,142.7144864,96.7655696,105.8337245,73.6605425,115.2090176,121.449196,68.87330092,92.85274302,150.974773
153.922166,78.50247096,175.8986881,132.169584,97.81752907,73.48905414,104.7697377,128.8243335,87.74085125,106.2236556,60.42271733,89.67047365
133.7646359,66.44822116,158.5519321,123.6462286,122.2472358,132.5143439,119.4001606,106.835345,61.21262343,102.0589274,130.1477897,71.08778958
109.8006375,79.47017142,164.5260927,137.0895374,100.8185827,76.86734684,112.7144656,148.9822489,76.45483649,107.5827184,100.672396,123.7908827
127.6056347,89.08810625,105.0619742,185.9554579,63.77043739,142.778365,175.9220473,90.66170634,78.43027246,132.4172298,158.4394758,63.65259116
124.3017593,122.9656654,82.68340468,79.78519077,77.43026842,66.02233963,164.5687797,83.26750432,139.0004182,116.6082,84.92147285,121.0651695
201.8711609,190.9519567,56.98821455,116.2524482,42.37182892,120.5190373,133.3538174,53.72062159,135.7015428,162.8163068,80.01041004,184.8953541
137.9805789,140.4080102,80.90469967,160.2866054,39.01991951,163.0141962,85.7222843,44.03517186,168.969112,133.0286341,127.4880212,109.9237481
124.1201215,156.1906154,124.8138764,118.7542735,79.6622384,79.63050854,126.0506591,65.51023763,174.3524774,99.3664071,75.39793537,172.0252979
116.2352151,108.674126,123.8804925,74.5744214,93.83789972,78.52357736,146.6726375,103.6321601,114.5235045,151.4374704,59.65069457,117.883035
108.8842525,108.4519939,70.1244824,136.5471559,40.64852488,172.2887159,86.10453883,50.64816545,114.4080385,132.6056545,150.1069571,98.57738353
109.8200493,75.09195535,110.9340029,104.3142473,85.31247058,94.20920479,113.1776373,114.851778,112.6495508,97.50680492,74.35274177,113.5631287
106.3560364,158.2623147,129.9143376,98.78598674,56.44657116,100.8871486,111.2236375,91.79453095,116.6572314,91.80924852,82.69009752,156.6009022
83.4011783,125.1486055,152.3003621,136.6640119,106.332672,115.1813943,86.06405141,115.5518034,91.8561293,91.56242694,93.65799229,123.6367208
132.3762386,141.8178794,95.96506042,86.3712871,80.35307624,76.14979167,116.4000297,90.73787331,141.1065909,160.9413289,61.18752247,161.568594
104.767777,58.294503,177.3108309,169.0903513,117.3642547,113.3100552,94.93867167,151.242546,72.76921287,75.64236011,98.4991476,108.358459
115.732253,97.91871613,95.89662515,91.74874521,61.47550412,118.4251102,146.6564505,77.07962354,99.61341053,159.0660343,82.53588064,85.38159216
68.30455537,102.7696919,140.4109349,191.1529423,108.6949826,116.2675878,44.7713459,139.9682188,99.80520318,83.23942333,120.2064813,96.41510572
145.5949096,91.49576871,81.63843551,150.0875363,60.58988765,172.1324873,126.2820712,60.81789212,88.82046713,172.5709332,157.4715951,99.70579452
126.858515,136.6607181,74.47157335,157.7855497,74.77083301,97.72569746,102.2495636,90.51611799,170.7045693,83.42399191,121.553015,143.741448
190.1710465,98.38749105,124.3950298,159.3789859,70.84018294,130.8149933,186.7730447,66.53881231,64.08209559,125.9400746,110.5962647,56.70917638
102.8033488,162.3819201,165.8292595,108.3146533,116.217126,111.9978899,79.43882116,105.6258108,131.9897621,61.43929119,81.12627527,114.713892
91.13252064,78.69597117,128.5417865,104.2707014,79.52598498,115.6931804,93.90037535,90.107354,112.8213125,112.8191092,85.25670834,125.6288675
84.44840233,62.05637562,135.7894278,193.0515204,102.4017123,162.0118836,100.9900842,126.8586485,91.48422186,95.09335612,135.1902409,69.68736095
87.40985372,55.29889877,126.6712889,195.9318333,114.2522479,180.3111209,93.99211726,131.2697391,82.74874289,107.8178708,105.0202542,73.47823882
89.48742523,162.3942328,142.0662917,141.0326166,77.04018006,92.49335901,76.68096388,83.46698095,148.1847981,84.24833967,83.2480331,125.4049041
153.1427295,112.5272763,192.1943608,106.3255669,146.9943274,72.43794861,129.1800787,138.6659335,91.42526262,120.8761565,42.28903165,133.897899
124.5196132,99.06564299,101.6786018,140.2437285,62.49324661,120.0221661,100.9528233,94.39202526,101.6228069,126.6588111,107.7583387,68.21767178
123.8979617,58.1894349,117.6090334,172.1529851,117.9172237,149.2839952,127.4794186,126.3332457,61.39801149,82.80375067,149.8890541,67.89749935
154.7032219,113.2403197,137.7050663,108.1349652,81.58983237,70.13817641,123.0964991,99.55893374,80.08104707,128.5844999,72.35614893,104.3684601
144.6440428,112.2139397,128.9509474,105.9912209,60.77240145,93.64790442,104.6412618,86.16379463,115.6078073,138.4499749,102.3544139,80.31817092
105.8411778,142.1987621,81.62576534,185.11628,60.93370494,132.7123265,85.20123769,72.7737036,130.203896,85.55839404,98.29470161,89.78808128
146.0697539,131.6981744,87.43194917,141.9023896,39.25366851,115.0126574,122.9204405,54.89561712,106.3151128,136.8041295,126.494246,100.3567897
108.8446274,57.82991227,179.3438791,134.3532282,124.2204692,89.8744631,107.7264048,167.4984523,56.50280437,130.9042406,120.4212652,105.8396891
97.48832111,175.0792004,135.0965675,96.32367783,98.49108497,45.14889187,128.4205344,118.175028,125.6650839,97.70735872,48.22395073,128.0983381
113.678749,109.1376906,102.8343854,195.646422,59.90459636,125.5787776,108.8697294,70.28171507,106.2826815,123.9741547,120.2927894,88.60732203
69.03677969,106.7696818,141.5358776,181.2024633,142.5408212,146.7042091,49.18518994,157.4752331,140.7420191,59.8140166,100.074027,161.0591827
108.5792225,158.5032686,75.57659763,112.8212847,23.77688928,105.353188,122.0649211,49.2421101,174.7923492,145.19217,92.78051533,107.5930256
134.9836591,111.989977,76.75971889,102.1345074,63.51939182,81.52891847,168.0345112,49.89663919,121.844519,169.6289186,69.08354954,146.8131547
95.08880712,131.9267473,134.9236422,121.2122678,86.53472956,78.61425578,102.0454555,91.55527523,149.8204035,122.5265722,74.46296417,125.1159651
163.1691943,118.7445307,93.93836579,123.4413519,75.02984933,99.45062657,166.0527787,79.27050679,107.4151983,127.5048942,125.3745199,68.50647506
132.2753199,167.0347413,87.37792661,139.6266775,32.74119974,138.2151505,121.2007118,44.57498209,148.6357853,145.7854282,124.584342,145.0265934
118.4302998,125.6897659,99.42791014,95.5985839,82.7181548,101.872959,106.2581881,104.8250557,124.3828102,111.1160268,65.2099618,139.6794017
71.74696855,125.3391191,135.1237697,125.0561646,153.2665718,100.1964388,73.51947889,114.5034477,130.0962247,52.13924481,120.2171598,162.2198073
98.09594542,100.6891856,193.6695267,157.1006613,136.2081504,95.64150586,71.96516376,133.2368554,109.1595474,77.83167754,113.0880062,129.9570647
82.70700783,155.9894881,142.8002416,139.2659508,98.69810248,161.0262321,44.65657741,127.3060572,125.0272046,55.57993675,114.0349224,121.9154945
130.0971674,167.0553162,107.0958779,134.3100939,47.7906523,134.4812768,87.93037111,83.07114922,169.4302699,80.55194381,131.350369,103.761456
85.62855257,132.6465036,111.9856433,139.4865576,115.7016708,96.32697186,91.83659291,109.4952171,124.4483348,97.42338778,59.5625978,113.4889564
92.76198786,96.62669089,102.2620585,139.5341957,105.6990452,101.1748956,127.9343113,107.8528665,108.2028178,116.0633053,84.51592783,97.07469304
132.7644891,127.1444066,96.43367506,107.9560357,83.18511745,97.32171125,169.4825081,94.11787322,126.8355987,149.2929571,73.37074333,121.6869626
107.3388723,119.9221054,91.45140293,188.8752216,54.33646515,173.5801842,85.13877475,95.56748528,131.2753777,98.05755708,154.2233164,89.13368785
140.2085673,123.2472554,92.9433325,103.5971048,58.64808131,95.2395452,149.8755733,52.96344263,97.90651566,145.1939193,102.463326,94.12908481
102.8313038,137.0711756,135.6438995,144.8531965,76.68386047,79.73385145,101.8670416,106.7640151,89.02211136,80.03406056,104.5189583,131.2337817
99.97429306,86.93845151,91.64679128,132.2137389,70.92221459,143.5705724,92.5774969,102.0804098,79.10912654,126.3268848,183.18735,65.52858426
129.3820031,160.8991623,104.3844818,97.32581899,53.04121471,76.52878539,144.1741956,57.37641275,130.8177397,150.2368254,77.11552521,131.779479
192.9282572,194.6093321,104.7377064,94.52982485,78.39761888,92.41943169,157.9318233,68.23673894,160.6454084,145.0963846,77.26553546,154.6111956
109.4991528,105.9012047,113.2020501,169.3034067,41.40461806,131.3408369,109.4703511,78.57548796,154.3851295,94.80331013,142.1672965,117.4611079
124.8555836,109.337022,112.1150482,144.8175261,72.62534359,100.0920399,68.56648757,95.69442273,129.7589228,115.09405,86.23386006,113.0234899
114.3688425,84.2340194,153.5865174,210.2315589,110.2680191,190.2572016,87.40400077,132.62494,83.78261751,128.0098074,171.4994595,56.8687437
111.5206888,153.2454293,104.1120126,169.6245184,96.51136525,97.14959986,82.7065131,84.69196148,138.4013052,109.5370531,101.0465551,181.9036072
167.0267133,96.50623437,133.2735665,61.19592168,106.3715607,71.83172483,176.180269,124.1403154,132.4539507,173.4840706,61.20205418,112.1125214
153.8308185,78.79620556,113.306297,157.9830921,72.38478283,126.2411589,131.9371924,90.53501172,100.0676996,127.6715199,120.5029184,93.8661634
159.3893045,70.94522502,128.0935408,88.55261987,88.62652517,113.1561897,119.937914,82.45414973,56.11336665,119.9930235,79.55331218,62.91562677
151.798403,74.25475265,137.003668,146.6576463,132.349353,121.7780783,108.0875223,105.0605591,75.83056817,152.6073445,95.78615717,83.3311955
157.7111,162.289689,82.21778508,117.4857839,38.66507063,105.5600488,106.5826617,45.99301355,97.47440934,132.8248389,101.358356,93.46077196
131.7570397,127.2343257,111.5308487,164.2730866,62.79612015,106.1384634,86.10570607,81.7199558,198.1956155,120.5886869,141.0946092,175.803329
89.2035535,128.9101839,128.3811045,98.30098999,87.36503088,97.48529138,65.2675404,106.1358211,157.6073777,94.3331167,89.24815742,115.790151
89.13845403,150.7942893,135.2710315,107.2126557,87.94053815,88.86457404,81.50991331,97.57253384,137.8298925,75.50813414,116.4278851,132.9547103
177.0244078,107.7606205,70.30390716,127.7109197,49.84656379,148.1478987,131.5480298,59.30194765,97.55439486,141.5448303,114.7208588,97.41065866
120.9322447,137.1322465,112.1522482,88.39062961,81.09308216,78.61266897,155.310721,68.86640235,114.0416902,140.8363255,64.10924901,127.70518
