Sales_Volume,Marketing_Spend,Price_Index,Customer_Income,Competitor_Price,Product_Quality_Score,Social_Media_Mentions,Economic_Indicator,Advertising_Frequency,Seasonal_Index,Store_Traffic
1069.6758,-0.9864,-0.3171,2.1563,0.5168,0.5712,-0.5269,-3.3732,-0.6685,4.3538,1.9377
1061.7886,-0.0566,1.2005,-1.9511,1.219,-1.9671,0.4076,-0.5268,-0.4575,2.3984,1.0612
957.7505,0.9515,-0.0892,0.4735,-1.0212,-1.7312,0.396,3.6981,-0.7778,0.9802,-1.592
1002.3578,-2.2456,0.9481,1.9186,0.1954,-1.2365,-0.8959,-0.677,0.1812,3.6672,0.5284
1021.7106,-0.5955,-0.0199,1.6994,0.9005,1.2203,-0.3312,5.5543,-1.5337,2.6522,6.8147
1048.7313,-0.255,-0.5737,-2.651,1.504,-0.0328,-0.5298,10.777,-0.9478,6.5255,1.1958
823.9835,-0.9282,-0.4503,0.3553,1.2434,0.2239,-0.7507,-4.2453,-1.6852,8.0141,-2.9848
935.9075,-2.6969,-0.3358,-0.2309,-0.0543,-0.2596,-1.3125,-6.9337,-6.8062,2.4484,-2.7467
1010.7547,1.6764,1.4185,-1.1534,-0.9455,1.277,1.4283,1.4936,-3.2471,3.1537,-2.0563
900.1039,0.8305,0.2873,-1.7794,-0.9058,-0.5983,0.4765,3.5885,-7.2917,2.5378,8.7972
870.66,0.0143,-0.6846,-0.407,-0.9539,-1.9701,-0.1406,-0.9617,5.7817,-1.5751,-2.1277
676.3421,-0.3715,-0.4458,-0.9809,-1.776,0.5259,-0.2883,7.6449,-10.2843,3.3901,-1.2919
940.266,-0.9958,-1.0139,0.8585,0.6511,-0.9254,-0.4942,-6.8054,6.0233,-7.3806,-3.3069
1026.6863,0.5955,-1.0986,-0.1322,-0.5899,-0.1135,0.0801,3.5714,7.1533,4.2375,6.7297
937.69,-0.4125,-0.9658,-1.627,-0.7387,-0.4668,-0.5088,-3.0609,-2.9939,-7.1064,8.9815
1083.7855,-0.9993,1.3171,0.8406,-0.5048,-2.1219,-0.2001,8.8792,-13.6235,1.4061,3.5501
1113.499,0.9752,-0.1044,0.1896,0.5011,0.0701,0.2956,10.0229,-0.6447,-3.9874,-0.5135
765.1186,1.4855,0.6229,-0.2207,-2.0474,-0.787,0.95,-3.3032,-1.2992,3.0068,-0.3227
1216.9844,0.6964,0.7784,0.0884,0.9553,-0.8182,0.5061,-2.9942,-5.0564,-0.6229,-12.0917
1133.9532,1.5034,0.7858,-0.221,0.8774,-0.967,0.8452,4.0838,-2.6238,-9.1321,3.7222
1120.3786,-0.7957,-0.0022,1.0272,1.7465,-1.2591,-0.4632,-2.396,6.6457,2.4701,-0.0523
916.5495,-0.0273,-0.0153,-0.4433,-0.9333,0.1196,-0.1264,-0.2118,2.3516,-3.0481,3.3383
1048.9074,-1.2804,-0.5227,-2.0819,1.7548,-0.7043,-0.6283,-0.9684,-6.0313,5.0117,-5.1139
1060.5416,-1.4218,-1.0469,-0.3227,1.5013,1.1857,-0.9368,-9.987,-7.269,-0.7502,-0.9262
796.2086,-1.9847,-0.6974,0.4404,-0.2671,-0.5289,-1.2024,0.0438,-0.8575,2.2122,-3.5139
1089.8275,-0.2844,0.7061,0.6789,1.5906,-1.0264,0.2176,-3.5342,0.1627,-3.1594,4.1434
1072.2656,0.4094,-0.5532,0.1134,-0.2767,-0.7539,0.0465,-2.4164,2.8636,-4.6894,-0.7689
988.1895,0.5704,-0.0453,-0.5187,-0.3314,1.391,0.1855,7.2323,-4.0326,-3.3355,10.2175
769.3672,-0.4523,0.1281,-1.5839,-2.4239,0.8406,-0.0354,-5.7179,1.9049,2.394,1.7081
986.4009,1.3204,0.7565,0.6276,-0.8744,0.6595,0.941,4.6545,8.8718,8.1391,-6.0711
1061.6655,1.316,0.2183,-0.1871,-0.5388,-0.7179,0.6198,-1.0644,4.8734,-3.7359,0.0117
934.801,-0.579,0.5771,-0.4487,-0.8964,0.1552,-0.1354,-1.0988,-0.6387,5.5356,-3.1408
890.1361,0.2589,-1.0469,0.5949,-1.0658,-1.2847,-0.2722,4.493,-1.2468,-10.9146,-10.5172
1052.0244,-0.1243,-0.5741,0.7466,-0.2114,1.0339,-0.3727,1.9722,-2.1908,-5.8475,8.9053
709.4701,0.0852,0.9966,-0.1869,-2.9911,0.6405,0.4342,3.7909,5.7127,-5.9416,3.8398
1094.5271,-0.5168,1.2334,1.392,0.619,-0.3879,0.3025,4.8785,-1.8305,-8.1753,2.1745
763.0701,1.351,-0.5864,-1.3307,-1.5125,-0.9088,0.3597,-1.5507,1.9106,-7.8947,1.6693
914.9753,-0.4174,-1.187,0.3483,0.3441,-0.5891,-0.5085,-3.0951,-0.6796,1.1522,-7.088
685.514,-0.1761,-0.0702,1.6713,-2.8995,-0.152,-0.1742,-4.2386,-1.4488,-1.4583,-3.3118
914.0785,2.3456,0.5105,-0.1038,-1.4001,0.5304,1.2773,-3.7731,-6.9819,2.8027,4.1743
641.6548,0.2621,-0.6683,-0.3508,-1.9496,-1.0584,-0.1287,15.3298,-0.8832,4.0613,-5.0556
1163.2483,-0.2309,1.073,-1.3386,1.4533,-0.786,0.1201,5.6152,-1.6861,2.0496,-12.355
815.8998,-1.5714,-1.3641,-2.2858,-0.9324,0.5009,-1.1901,-6.924,1.5189,4.5128,0.4698
773.9536,0.8232,-1.6925,-1.29,0.0733,-0.158,-0.1792,-6.7445,-3.0949,-2.0025,-1.7209
943.6322,0.2396,-0.6994,-1.8928,0.7331,0.1029,-0.063,1.6967,6.2534,-5.1318,-0.7332
970.7043,-0.5998,-0.102,0.8194,-1.5588,0.7509,-0.3355,3.3485,-3.7294,5.2758,4.6147
1074.0373,0.5062,-0.3972,0.5681,1.4473,0.3476,0.1101,2.3522,8.6469,-2.754,3.5437
949.2889,-0.1315,0.5646,-0.4368,0.826,-0.0236,0.0129,-1.7966,-8.9125,-5.0475,1.5192
1148.8145,1.5792,0.4967,-0.4695,0.7674,0.6477,0.8809,-0.9597,3.6969,-1.1237,5.7435
1263.3465,2.0355,-0.1074,-0.1311,1.9921,-0.1417,1.0611,1.0034,2.6795,-4.9681,-6.2193
1024.3923,-1.6178,-0.6355,-0.8174,0.3808,0.3604,-0.9495,0.3031,-4.8884,-3.0672,3.794
897.4817,1.6743,-0.9126,-1.0127,-0.9009,0.8453,0.4656,-10.9657,2.7258,1.1785,4.648
1098.801,1.6777,-0.5575,0.569,-0.5536,-0.0883,0.6815,-0.9715,8.9773,3.3808,-7.0015
1028.9979,-0.702,0.1252,-1.4026,-0.6629,0.1223,-0.2383,-4.1533,-10.5408,-4.4486,-7.4655
1028.7926,0.5265,-0.0604,-0.6498,-0.4774,0.0861,0.0782,1.0114,1.7668,-2.6557,-2.7395
1033.8937,0.9973,0.108,-0.0664,1.1819,0.958,0.5854,14.6166,-11.8028,5.7531,-4.3338
1091.7991,0.1573,0.9338,-2.0721,0.9765,2.3056,0.2926,1.1074,-5.8439,1.1705,4.5897
915.0591,-1.6103,-0.376,-1.082,0.7532,-0.4894,-0.8609,-2.106,5.4005,9.5298,-2.6677
1000.6822,2.9491,0.5706,-1.3511,1.2447,-0.3313,1.5694,3.9282,-3.5211,5.0752,-5.3669
881.7906,-0.5178,0.2233,0.4756,0.2178,1.0842,-0.3724,2.5521,-5.6591,5.7123,-2.8598
838.5879,-1.0963,-0.2976,1.5945,-1.4401,-0.1501,-0.8002,3.0398,-0.8641,-6.9238,5.4201
864.9876,-0.3425,-2.4883,-0.9627,0.1705,0.4535,-0.913,2.9449,9.3572,4.2662,0.1242
1015.1597,1.0482,2.5054,-0.6003,-0.8382,1.8951,1.3017,10.3652,-9.4216,-0.5712,-2.2687
1071.4121,-0.6735,-1.2439,-0.8353,0.279,-0.7184,-0.8003,-6.0172,-4.3616,-1.5072,-0.845
1164.5457,1.3017,0.6779,0.032,1.5615,2.1573,0.9181,1.9202,6.8814,1.1394,7.2024
899.852,-0.8222,-0.5996,-0.9004,-1.2876,0.8516,-0.7571,-4.6026,8.3788,3.7081,-4.1972
836.7348,-0.8246,-2.9542,-0.7155,-1.0588,-0.6259,-1.3052,2.9844,-1.4954,2.0852,6.6998
1104.0528,-1.3401,3.0769,-0.6814,0.4322,-1.2445,0.1319,-4.8741,-5.9624,-5.4068,0.4445
1134.1325,0.8596,0.6337,1.1396,0.0798,1.6787,0.5547,-1.9295,8.5676,3.488,0.5091
1003.3412,1.0073,-1.7555,-0.8644,0.0234,-0.8857,-0.0183,-1.8148,7.3474,-2.4558,11.4032
869.2114,1.0372,0.0376,-0.244,-0.9105,0.1294,0.4438,5.1548,1.014,1.6994,-7.1079
780.6923,0.0859,0.4819,-0.2298,-2.2193,0.5489,0.1491,5.1588,-4.317,-1.1889,-1.8939
1063.3811,1.0317,0.4097,0.4449,-1.4089,1.493,0.7394,-5.8339,-0.4053,0.3613,-5.5438
867.8186,-0.2848,1.9235,-0.4639,-0.9973,1.0781,0.377,0.1939,-0.888,2.2947,4.6326
734.613,2.1458,2.78,-1.982,-1.5449,-1.3538,1.9905,-3.4836,2.3887,-5.4362,6.3688
1103.5744,0.1034,-0.5859,0.2774,2.0421,1.2528,-0.237,-6.6725,6.8068,7.7571,7.6574
955.7731,-1.1831,-1.27,1.0294,-0.2528,0.6719,-0.9195,-0.6372,4.7813,-8.8559,5.1253
1063.4216,-1.2693,0.2573,-0.1113,1.5362,-0.7494,-0.4133,-2.0712,-5.0491,-1.1716,-1.5332
990.9655,-1.7786,0.4367,-0.5042,0.3197,1.2358,-1.0054,11.8766,5.8114,3.0436,-1.146
925.6236,-0.0806,0.1838,0.9154,-0.8331,0.3498,-0.0648,2.6447,0.5616,1.1453,-8.4513
1046.2942,-0.8783,-0.2381,0.2314,-0.378,-0.9046,-0.4529,-6.8282,4.6081,1.4388,10.8448
1241.1446,0.1094,0.6544,0.481,0.7258,0.28,0.2307,-2.9152,6.2072,-0.1577,4.7906
808.3143,-0.129,-0.2087,-0.759,-0.8517,0.8579,-0.09,5.2872,-5.0043,3.1349,-2.7171
1128.8098,-2.1357,-1.773,1.0561,3.1377,-0.9057,-1.6601,9.8348,-0.8329,0.2191,6.0446
930.6618,-0.0265,0.8004,-0.1631,-0.8819,1.1889,0.2355,-7.708,-1.949,8.0361,-4.5124
806.4405,-0.3301,-0.8617,-0.6277,-0.2117,-2.1524,-0.4391,-9.482,-6.9628,5.7002,0.4716
1156.2322,-0.1374,-2.7032,1.6123,0.9529,-0.6541,-0.7629,9.3036,-0.0971,5.7378,-0.3519
1065.1284,-0.6067,1.2374,1.2001,0.2113,-0.0428,0.0933,2.042,12.6158,-7.0777,4.0418
860.8363,-1.206,2.0024,-2.85,-0.886,0.3602,0.0315,-4.6683,-8.6591,-1.252,-1.3185
1066.977,-0.4485,1.6637,-1.2906,0.2386,0.5874,0.2337,2.3802,1.2528,-2.0036,-6.8072
1187.7762,-1.7131,-0.8984,-0.1145,1.3539,-1.3202,-1.1749,-13.5164,5.0342,-5.4972,1.5573
989.0796,0.7035,-0.1936,-0.276,-0.0778,0.6419,0.2504,-0.0953,0.3451,0.9762,5.462
1052.8934,-1.0919,-0.9078,0.1718,0.8902,0.5108,-0.7788,1.5557,0.4649,-1.8337,-0.8039
903.505,0.2055,1.7257,-0.8003,-0.7756,0.7534,0.5783,4.6669,-6.3963,1.0351,3.2082
980.7472,-0.6525,-0.0743,-0.528,-0.6112,0.5923,-0.3196,-4.9939,1.2632,-4.8348,-5.6181
973.705,-0.2304,-0.9638,0.8902,-0.9242,0.3438,-0.1968,0.809,-3.8325,7.8367,-0.0985
1084.6044,0.759,-0.3411,1.5324,0.4481,0.7332,0.3643,-4.6975,-9.5715,-4.8249,-4.1132
1266.2626,-0.1871,0.0242,1.1874,0.9857,-0.0796,-0.1189,1.3071,6.4253,1.5248,2.6725
1100.4403,-0.9984,-0.0275,0.7661,0.3018,1.6613,-0.3873,-4.3404,4.3348,4.4281,-0.4448
847.6683,-1.688,0.2952,0.5225,-0.6007,-0.8065,-0.7963,-1.7839,-0.2009,-4.3873,3.2742
1019.2833,1.2469,-0.2789,0.9514,-0.062,-0.0489,0.336,-4.7635,-0.2598,5.9664,5.3861
981.7664,0.0122,0.9839,-0.2656,-1.1967,-0.4766,0.2005,3.6132,4.067,-7.7873,2.5645
998.4894,2.1356,0.8197,1.6506,0.282,0.2972,1.1266,4.3815,2.789,7.6742,-0.7584
1132.4636,0.3026,1.1055,-0.0641,-0.7543,0.6387,0.4478,-1.0126,3.3771,-1.0756,-3.3576
950.1232,-0.6287,-0.4418,-1.0363,-0.2775,1.7046,-0.445,0.1466,-2.5955,-1.5826,0.9621
951.4579,-0.248,-0.0016,-0.516,-0.48,0.2489,0.0432,-7.3276,6.1688,-3.2007,-3.0945
1044.4462,0.3418,-0.8397,0.9504,1.8762,-2.1239,-0.0483,-1.8418,1.0782,4.195,-2.4795
1270.0961,-0.4473,0.1133,0.0679,1.281,0.9192,-0.2116,-0.7574,0.3021,-1.8422,0.0006
1165.6871,0.0733,1.4164,0.9672,0.9688,-0.1578,0.5445,13.0534,-6.042,-3.6071,-5.5
1096.8393,-0.9395,-0.3187,-0.2945,1.1192,-0.1233,-0.7865,-5.9581,1.7438,-1.3434,-10.4424
1152.7711,0.0438,-1.1876,0.9639,-0.147,0.6338,-0.3108,7.3962,-3.746,-6.0146,-3.526
1173.642,0.0413,-1.1789,0.3344,1.0372,0.6095,-0.2559,4.8565,-4.7468,9.2035,1.1677
912.5877,1.4336,0.3812,-0.6848,-1.8597,-0.0962,0.6833,1.7507,-3.8179,-4.0815,-6.2041
993.625,1.7459,-0.1417,-0.7532,0.7227,0.7908,0.9448,8.3446,-5.3532,7.1509,-1.6897
1001.9571,-0.017,-0.9936,0.0845,0.505,0.0845,-0.2727,1.746,9.5546,3.372,10.4576
936.1675,-0.4749,-0.7925,1.7655,-0.6533,0.505,-0.5168,2.6097,7.5225,-5.2572,3.915
885.1163,0.5169,0.8622,-0.0223,-0.2215,-1.1512,0.5804,-0.3052,6.7628,0.9269,7.4083
959.4463,-1.151,1.4656,-0.6006,0.3757,0.0675,0.0913,5.8912,-7.5392,4.0309,1.4113
958.3353,-0.3598,-0.1559,-0.4135,-1.326,0.16,-0.2085,5.8403,0.8581,0.5072,6.9549
1170.3723,0.6653,-0.7957,-0.7866,2.2096,-0.2365,0.1188,-3.8793,-7.7791,5.1144,-3.4318
785.7912,0.2071,-0.4512,1.4781,-0.2393,0.2928,-0.0777,-6.2112,-5.3589,4.4707,-4.7911
1002.707,-0.3755,-0.6301,-1.875,0.6995,-0.1099,-0.4618,-1.6364,-4.7747,6.2602,-14.4679
1035.8234,0.0072,0.4081,0.1605,-2.0865,0.4448,0.209,-3.4249,5.3723,-1.9341,6.0801
1173.4812,0.0314,-0.3052,-0.0206,1.6076,-0.3352,-0.1615,-0.7954,-3.3222,-5.6041,8.4453
1044.2071,0.307,-0.391,0.6256,-0.0512,-0.659,0.0434,6.2205,6.6705,-3.9814,-1.9484
1035.162,1.1895,0.3214,0.5974,-1.2276,1.6137,0.6434,-2.0909,3.4741,1.9453,-1.5139
1129.2597,-0.4434,1.2519,1.6129,-0.2703,-0.3632,0.2018,0.2332,11.3018,1.9506,-3.9057
716.2376,1.0888,-0.4776,0.0188,-0.3763,-0.1277,0.4345,0.4972,-7.9578,-8.8049,-1.0162
768.3557,-0.2469,-1.9256,1.7872,-1.926,0.6111,-0.5974,4.9411,5.5297,0.6329,4.6915
677.0769,-0.3265,-0.4283,0.2024,-1.1709,-1.1342,-0.3428,-10.9437,6.7614,1.3302,-10.508
868.3215,-1.3471,0.46,1.2004,-0.9716,2.0134,-0.5626,-2.44,-4.7304,-1.203,1.6819
1220.0675,-1.2169,-0.6411,-0.6052,1.3634,1.0269,-0.8986,0.7321,5.6352,6.8722,0.2354
1030.3156,1.1644,0.1053,0.0343,0.9257,-1.503,0.5694,5.7316,2.6764,2.1992,-0.3145
1155.7353,-0.536,0.5131,0.3673,0.8081,0.7388,-0.0763,-2.7013,-0.522,7.6369,1.3595
976.1503,-1.0814,0.3808,0.5164,0.3358,0.2652,-0.3508,-9.3985,-4.7687,-2.446,-0.0574
824.6628,-0.5262,-2.2382,-0.385,1.3883,-0.6069,-1.0268,2.7425,-3.1379,4.1877,-3.2654
698.3703,0.1168,-1.9419,0.8801,-1.2856,-1.5901,-0.4372,-2.6797,9.5844,8.9846,-1.9722
586.4956,-0.2145,0.7497,-0.7013,-3.6011,0.3343,0.2532,-5.0882,-0.2866,5.816,4.0131
1156.5224,0.6726,0.3506,-0.1326,1.8999,0.6347,0.4828,-3.7665,5.0203,-5.702,2.5036
1090.6528,-0.1833,1.5154,-0.4823,-0.0198,-0.3734,0.5507,-1.1085,-4.4547,0.3684,0.9331
1011.1333,0.4821,-0.1168,0.3938,0.3687,1.7389,0.1286,-3.0433,-4.2205,-0.9117,-4.5222
1147.1817,0.4077,1.4664,-2.0592,0.581,-1.5326,0.5193,-11.4515,5.6792,0.8719,-0.7434
998.3339,0.3388,-2.1564,-0.0683,-0.1284,0.9811,-0.6554,4.5425,-7.1348,3.8607,6.2313
1059.2231,-1.2784,0.5765,-1.3366,-0.8954,0.185,-0.3166,6.3505,-1.6233,-4.9653,1.8958
979.2445,-1.271,-0.1882,0.8987,-0.3786,-0.2139,-0.6265,3.5217,1.1405,0.5598,3.7164
938.6106,-2.8019,-2.1975,-1.4266,0.4343,0.1902,-2.0658,-6.2604,0.1772,-8.575,9.6897
1071.9194,-0.2684,0.1443,0.4846,0.0813,0.0849,-0.0629,-0.8466,-0.2098,7.2755,5.5059
944.8179,-1.2856,-0.172,0.3726,-1.6158,0.1652,-0.807,0.5189,1.9916,-3.9932,2.103
1076.662,-0.9779,0.2921,-1.979,-0.6124,0.2922,-0.1567,2.7638,3.5791,0.3024,-1.6861
1060.6302,-0.072,-0.4792,0.3616,1.0035,-1.1063,-0.1668,3.4323,2.477,-0.192,-11.9552
978.4725,0.0636,-0.4843,-1.4776,-0.3718,-0.0166,-0.1025,-3.825,-4.2457,5.51,-0.2512
1147.5783,3.1578,-0.3095,0.4131,0.9068,0.2775,1.5586,0.1454,-1.1006,-14.565,-1.7684
1260.1999,-0.6691,-0.1729,-0.6056,1.0399,-1.3719,-0.3383,1.8107,4.3603,-0.2924,3.423
1059.7038,-0.7179,-0.5483,1.1797,-0.2305,-1.1049,-0.5011,7.6991,4.6938,-1.0423,0.4484
1064.7328,-0.9754,0.3221,0.6647,1.3035,-0.813,-0.4701,3.2757,-6.041,-2.2506,-1.3762
1035.4663,0.4184,1.7389,0.6505,1.4016,0.0853,0.778,3.5111,0.9491,9.1536,-9.7274
1007.3408,0.5046,0.1356,-1.2396,0.6265,0.6376,0.4812,0.0752,-9.6324,-5.9556,-3.5043
1124.7409,-0.2704,0.9678,1.9531,-0.0274,1.05,0.2897,7.3843,0.5593,2.133,2.5262
1137.6505,1.6001,-0.5434,0.757,1.5283,0.2625,0.7963,1.9291,8.7047,2.9025,8.1088
1025.109,0.7752,-1.2693,0.234,0.553,0.2023,-0.0443,-4.3165,-3.1076,8.1257,-1.2207
862.2497,0.5771,0.8357,0.3711,-0.203,0.5298,0.4403,7.1073,-2.73,-4.1328,-0.8326
1026.7491,1.2657,-0.1285,0.9695,-0.8662,-0.5487,0.5817,4.0714,3.913,-4.6925,4.9222
1110.634,1.4034,0.7045,-0.443,0.6979,0.0838,0.9186,-2.5064,-6.3035,4.6193,-3.6447
1054.4987,-0.9007,0.5149,1.0801,-0.9642,0.3243,-0.1865,-1.8069,-3.6965,0.7691,2.6737
679.8124,-0.0242,0.0152,-1.0953,1.2025,0.6456,-0.1768,0.9516,3.0016,-6.9421,-6.0228
870.8467,0.6294,-0.7347,0.6793,-0.2991,1.1835,0.2472,2.4569,-4.3361,-2.4713,3.1202
1020.8281,0.2206,-0.9289,0.3248,-0.3521,-0.0729,-0.1842,1.0927,0.7094,1.0911,0.9952
1092.3242,-0.3395,-0.79,0.6469,0.9609,-0.2837,-0.4495,1.5006,4.9114,4.4,2.5142
920.2588,-0.9703,-0.2152,0.1488,-1.3529,0.1501,-0.6509,8.9019,2.8202,-3.008,-2.8816
973.6541,0.5721,1.0473,1.1244,-0.0622,-0.2294,0.4347,5.5609,1.2906,-14.057,2.0041
1053.0751,0.3309,-0.9346,0.6092,0.7498,1.3968,-0.0326,0.7546,-1.2506,2.4543,10.4546
1056.1183,0.6939,-0.0548,-1.7303,0.7166,0.0074,0.3379,4.1879,0.3718,-7.5379,-5.5272
1000.9698,1.6301,0.1018,-0.5893,0.3703,0.0926,0.7166,-5.1853,0.6242,-11.5449,-1.5754
943.263,0.3924,0.8071,-0.0256,-0.509,0.4764,0.3088,2.0305,2.7945,-11.402,2.2182
919.9191,-0.8105,-0.2216,-0.0684,0.857,0.9588,-0.5053,8.7782,-1.357,5.0484,1.9847
977.7964,-0.4876,0.0866,0.3945,-0.4326,1.1678,-0.0509,-0.7403,-0.6584,0.2312,-2.4601
1242.0704,-0.3525,-1.329,-0.0939,2.1483,0.527,-0.6009,-4.9094,-4.9422,-0.947,-13.2222
1142.2328,-0.1162,-0.7188,1.5781,0.2147,-0.1947,-0.4241,-2.964,-0.2392,7.1974,6.8877
982.2198,-1.9094,-0.4836,0.0727,1.3183,0.4912,-1.1243,-5.9354,-4.413,3.9263,3.6631
1034.6975,-0.9649,2.0607,1.0584,0.6861,-0.249,0.1085,-3.8751,-4.5987,9.4501,-8.0694
825.7756,-0.0474,0.9412,-0.9404,-1.5822,1.9483,-0.011,-1.5847,2.3184,-6.9364,-3.6917
1053.0633,-1.6566,1.1835,-0.7353,-0.5244,1.6672,-0.4787,-6.919,2.5869,1.609,8.5765
942.0383,0.2221,0.9383,1.2558,-0.4787,0.0961,0.3695,0.5916,3.4521,-8.3927,6.8045
1102.2466,-0.5286,0.6629,1.2383,0.5864,0.181,0.0042,4.8421,-3.4525,-1.7983,5.0929
1035.5432,-0.0336,0.6295,-0.5164,0.4547,0.8954,0.3569,-4.7205,1.4087,-0.4227,-0.6274
950.9953,-1.1437,0.7082,-0.0332,0.1086,0.9531,-0.2467,7.5898,3.0411,3.4946,-0.1975
1018.4834,0.3216,0.6054,0.3797,0.1165,0.5308,0.3155,2.6144,1.1507,0.1981,-0.539
808.1296,-0.3839,0.3384,-0.0179,0.2023,0.0204,-0.2011,5.0533,-5.5939,3.4838,3.8721
919.807,-0.9085,-0.273,-1.6172,0.6041,0.2812,-0.2788,-3.76,2.5794,3.3948,-5.9095
871.1514,0.4732,0.6257,-0.8468,-0.0728,-1.0709,0.4302,4.0956,2.3032,11.4886,-4.2525
1181.4832,-1.1968,0.9784,0.893,0.8937,-1.1037,-0.3035,-5.5323,-0.2949,-0.2459,4.2712
1097.9542,1.3915,1.4107,0.0328,-0.2122,-0.5745,1.1165,4.6532,-9.5607,-4.8924,0.2877
1125.9109,0.6789,1.4974,-0.049,-0.8124,-0.1034,0.8085,0.9925,-0.4366,2.8249,8.9882
1194.82,-0.221,-1.198,0.1926,0.0694,0.2868,-0.4843,2.898,10.9154,-2.3756,-2.7927
698.7519,0.0211,0.2574,-0.0673,-1.1311,0.4324,0.0304,-5.4204,-2.5174,6.0882,-2.3062
1258.7243,-0.5925,1.5268,-0.5821,0.3271,2.8652,0.1071,-4.7017,-4.5424,-1.7703,-1.7878
1229.5022,-0.4326,-1.6522,-0.2466,2.1857,0.5446,-0.7153,2.0689,2.3162,-3.3076,0.9578
738.6287,-1.6009,0.1648,-0.1033,-0.8285,0.1733,-0.8054,-4.5746,1.8058,-0.8667,-7.6159
1278.9543,0.6437,0.6041,2.2065,2.0773,-0.0708,0.4318,2.2638,6.0548,4.5903,-2.3305
1164.3216,0.2356,0.0184,-1.4786,0.7709,0.3269,0.134,-7.365,-6.5084,-2.9999,-6.3519
979.472,-0.3092,-1.4063,0.3192,-0.7522,-1.5047,-0.602,4.4304,4.417,-4.6659,3.5521
629.3361,-1.1419,-2.3851,-1.6251,0.0599,-1.812,-1.1361,-6.5561,2.0014,8.1898,0.4444
789.2891,-1.3405,0.114,0.1443,-0.3198,-0.9251,-0.9012,2.9704,-1.1609,-3.0873,-8.5775
1110.1797,0.1796,2.4974,0.3597,1.3451,-0.6411,0.9482,2.8512,4.5178,0.1979,5.3505
966.9706,-0.7909,-1.189,-1.365,0.034,-1.0461,-0.6275,-3.791,5.6207,4.2194,12.778
920.6945,-1.5794,0.28,0.3912,-0.8179,-1.751,-0.913,3.1971,4.1841,-8.526,0.3125
930.8077,0.2909,0.9976,-1.1212,-1.9955,0.7595,0.4105,1.6374,-6.0069,2.8949,-3.2654
879.8449,-0.6011,-1.3209,-1.6668,1.1659,0.0011,-0.734,-3.4696,2.5564,-4.4419,14.6145
872.6262,0.8892,-1.8208,-0.7669,-1.1218,-1.392,-0.2424,-4.6981,1.3807,3.768,-6.71
877.0777,-0.6571,1.2434,-0.6535,-0.6977,-0.3348,-0.0333,-9.7667,-1.4296,-5.4131,-0.4662
1130.0974,0.1643,-1.8419,0.493,2.1962,-0.5899,-0.5815,1.3097,1.0647,1.9207,0.9233
1092.5541,1.1718,-0.1145,-0.8162,1.4981,-0.7618,0.7268,-8.2845,-0.5408,4.7511,8.2561
1017.5961,1.0216,-0.661,-1.0502,1.4364,-0.4567,0.4061,-0.0644,6.2975,1.2625,2.2549
1046.8388,-0.6134,1.5308,-0.3882,-0.3025,-0.2134,0.2797,-1.3473,1.0721,0.9195,-2.3445
1126.7566,1.0156,0.9714,0.0525,0.1875,-1.1876,0.8714,3.3903,-5.0188,-1.6117,-4.8203
925.3876,0.6794,0.3477,0.6663,-1.1488,-0.6757,0.3311,-1.0347,-1.9335,-3.9679,-2.7964
1194.0803,0.8723,0.0245,2.1898,0.1833,1.4511,0.3911,-1.3547,1.8527,6.5878,-2.8815
834.3869,0.7979,0.5057,0.6459,-1.8734,1.2576,0.5996,4.383,6.5521,-4.391,0.0042
1284.2176,0.0745,1.3772,2.642,1.0256,-0.3631,0.3282,1.7781,3.8699,-3.6851,-2.4798
719.4712,0.0786,-0.5194,0.4582,-2.1287,0.4283,-0.0452,2.4298,-4.1755,3.1612,-8.064
941.0362,-1.1433,0.7454,0.233,0.0875,-0.1627,-0.3721,2.3202,11.5548,-3.2424,6.3479
1044.3087,1.1702,-0.2157,0.0796,0.1343,0.8814,0.4829,-7.6821,2.045,-3.3949,-3.4046
1162.5404,0.3061,-0.9155,-1.1919,-0.2311,-0.5029,-0.0505,3.6432,7.5558,-6.354,-5.0295
998.5031,-0.4762,0.8251,0.2626,0.8744,-0.6581,0.0538,2.8266,-1.0623,-3.2338,-2.1872
685.3398,0.1517,-0.3167,-0.6336,-1.0238,0.8067,-0.0553,-4.8443,-0.2763,0.5308,-0.6622
1012.9346,1.4622,-0.7381,0.962,0.4486,0.4603,0.6256,-1.2101,4.3922,1.4218,-9.752
1184.7452,0.1449,0.3868,-0.3514,0.0239,2.0123,0.0804,-0.1869,7.1147,5.8016,1.9075
1014.0398,-0.5081,0.0005,-0.4532,-0.1478,-1.4439,-0.1923,-0.8534,2.9907,1.4138,-5.7863
1232.6829,0.5839,2.5269,0.5907,-0.3593,-0.4894,1.1094,1.9079,5.4051,0.8923,9.237
906.5216,0.1909,-0.4758,0.1469,-0.0363,-0.687,-0.0782,7.391,-2.926,-2.6756,2.5439
935.9473,1.4351,-1.5709,1.4533,-0.3473,-0.6109,0.2789,5.7036,-2.3542,1.3713,-3.5625
991.1647,0.4502,0.1581,1.7755,-0.1044,-0.0819,0.1474,-6.2425,2.6542,6.6607,-2.9784
983.009,0.0643,2.3147,-0.7153,-1.0777,0.6863,0.8189,3.342,3.0529,1.7205,-0.9968
