m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,reachable
56.96126369,69.32043356,55.41321021,56.85977735,88.55627526,52.37299199,120.1902122,83.59753764,4.612857145,95.79234068,65.41473909,65.04060742,79.9813834,50.97953815,80.47764927,63.94830353,44.93516577,8.361843374,98.26286117,120.292329,0
57.82358516,51.55739009,49.06715613,56.17326956,47.33023985,52.52666021,118.4722803,43.12324211,18.91982756,82.96112537,87.91219759,73.50852542,74.39298321,29.38665504,55.55039473,50.74241673,20.29667629,31.26943095,87.90205679,83.19157328,0
24.98707067,71.11869792,38.3493524,31.5319661,83.16558527,36.38885047,61.9312891,133.7539772,84.55209791,86.43606207,44.77965047,44.30446206,20.01528724,101.8587415,85.90981237,58.91755325,54.67083832,90.47735101,46.30085452,70.6881692,0
88.62382301,45.53002614,91.84058588,74.38852378,21.83107658,71.62143872,65.78245484,16.2220521,61.65334848,38.22645832,55.9696614,64.41599317,124.7305349,29.76823152,28.49864984,36.17665363,47.53964493,84.03511565,78.48881898,54.33003396,0
49.80362943,19.55310099,61.79961586,48.78570378,30.67133564,50.65838181,22.7789018,65.26595795,92.96707003,34.18738939,19.847128,13.86444461,42.54103197,70.95042578,39.051053,28.98284928,58.36303436,73.43584736,14.53755447,33.46496303,1
79.25399395,44.38545896,58.16332266,50.72610974,24.44951671,48.45052721,71.81342138,21.84580156,46.93059886,41.37810015,72.69063912,66.37705216,73.4213846,23.77678993,21.50332332,31.75369023,32.38148143,64.2037294,79.92713178,57.84734932,1
62.58767162,19.83080979,58.11247547,38.3953919,22.64338039,36.28976045,64.39841108,37.16033028,63.37397367,29.5830879,43.4963717,58.16211706,68.66004943,28.25815425,7.290172459,6.555388921,16.5013266,60.69717381,53.69672314,56.63709146,1
48.03108056,47.35029465,62.31943822,46.97491476,44.12604322,48.01387309,94.04414257,38.1176987,50.13080194,50.68827262,79.32678165,76.1353563,68.76413228,8.243872875,22.93489485,21.5092195,17.93025296,46.83319049,71.84230652,71.92430954,1
35.58829886,55.84410392,26.04084012,43.71563429,106.8770157,38.05857172,68.06224907,100.6505734,83.40501837,95.69608688,42.37399003,44.23586862,22.2113553,89.19237202,95.96424089,74.07254755,74.89110112,75.72610856,46.92596162,72.81520377,0
23.81145908,73.82069782,24.06457543,33.4265822,70.36281868,32.77498037,107.6841928,74.58546462,23.39079904,69.92804559,73.71473731,83.47850842,74.59741749,58.36618695,70.81992616,56.12680861,31.6180761,17.42584846,86.01016831,84.25006739,0
24.57376799,78.50333841,32.57837004,25.41422204,66.46913616,24.1564968,90.70957246,72.79964011,24.77467093,66.88842683,56.97276944,78.07819213,68.8571892,50.15851514,47.08462748,44.53817981,30.3640119,14.66034427,78.33512468,69.60547223,0
8.964313878,67.80205845,3.71521823,12.43168699,69.27608571,14.36367997,88.06612193,106.3240008,33.76284049,71.952688,38.36756326,49.75404182,51.52141406,79.84057091,63.26259309,43.44447903,37.98607267,45.06736124,57.65932763,68.50338049,1
78.33220791,51.94903751,112.2229507,108.7668209,50.09254484,67.13350312,19.78298132,88.77138049,119.5690138,45.34991869,63.77905534,67.34185411,70.5591133,90.13838489,69.14266744,57.53608394,104.287634,118.3968908,54.94235709,18.39378004,0
72.07574229,41.98761633,85.37143245,56.7506831,27.81434588,76.29695329,91.15554655,22.64418895,48.53339433,44.09341549,70.09756114,72.35375274,98.71296017,11.7963636,35.0562186,26.46943201,41.08434952,54.79571876,72.3790423,82.49903156,0
50.97056758,25.46719585,71.1322101,49.04187432,56.59952258,46.28647311,29.70519121,91.10096522,68.11156208,30.18141095,18.25217521,8.351194087,48.68499439,80.16959822,55.36462485,45.71308639,62.63486395,112.4808147,2.212549447,22.5886223,1
69.83056747,35.33331153,84.44277306,62.33231717,34.52648567,53.43654319,5.728050611,68.214489,102.3635332,34.72221525,29.65776638,24.71550788,48.11459585,64.91552835,58.22438619,51.63999856,65.67944048,114.0196187,17.86580589,10.16024531,0
77.35249502,64.5154236,72.2576675,83.98276499,35.70880147,105.8144369,69.78397995,6.670120456,81.92194431,41.42417819,84.15566496,71.13612032,97.50727319,42.33902465,45.84193971,56.75121139,53.54426335,90.57173344,70.39892184,63.38359245,0
57.18959288,61.87407798,55.17525064,42.74213658,46.56772628,50.41694717,80.76367523,57.76365615,17.77229347,69.39136302,55.34716665,65.93778177,106.9415907,23.60876509,33.71520597,33.16411327,17.8922007,31.00465051,85.78285896,71.13894863,0
62.88592343,28.24005602,49.47475853,32.79940642,26.60997056,52.55349763,49.68521865,39.61852212,45.10040002,42.88593255,38.58358794,47.51432555,81.26416908,32.25935171,11.82167299,7.541786458,13.58136791,43.33723013,45.03723365,43.16496758,1
84.42734065,35.02360377,86.94098164,70.68361662,34.63787362,61.38585787,64.76509202,7.459706948,54.70712248,34.56293896,71.12071963,64.40990033,129.2061298,23.30315208,34.88032071,28.91233906,34.71943419,82.48602178,92.89664155,52.70034384,0
39.57528642,24.15467805,43.75928254,31.14323545,24.49168206,40.00957513,65.76231185,63.09752785,59.45483674,38.83548949,36.99716187,37.9567496,56.83437945,34.87591421,18.78301474,4.795430237,17.7086703,60.21316863,49.06622041,48.50409144,1
12.91260797,49.36637307,11.44510114,5.790722915,59.32571047,11.14776138,76.66415462,96.51506045,41.52451773,83.85660097,32.29240161,49.03183684,52.25912273,59.04737382,55.18615131,48.84285468,27.21927666,32.99543694,55.77520629,84.08632892,1
71.80425537,28.74296516,55.60172759,56.35780495,16.85170863,60.60392912,54.35504238,24.65558466,72.99303631,25.12940892,43.41358874,44.15534628,93.94680961,27.49811264,6.573873593,18.93530062,39.116439,74.5829691,49.97759894,41.99482841,1
90.82857155,57.06445069,108.924456,90.06221385,26.75384292,98.97815573,81.06401811,11.80638725,64.09194167,45.7063619,92.19475277,67.05405787,84.36043092,34.92427349,26.88100606,42.54368438,39.57096266,102.4568976,73.92487856,55.89574519,0
12.05633778,59.08850034,16.11105804,23.35614884,67.05733278,13.60178767,72.68204477,84.56350776,78.59176576,68.22238049,20.97795919,29.89147305,22.1677633,90.24330364,65.85585313,51.27727657,48.1435275,70.93337828,30.70226427,81.5608801,0
58.50363101,32.29698229,52.85061788,50.10780714,29.33094398,62.4031168,56.75836368,25.57493588,36.13673195,34.83316681,63.89590805,67.96202513,88.98337836,11.95463585,19.29895012,24.66704673,16.9317722,60.08434394,74.6350044,60.64026574,1
36.97276641,35.35090798,40.92179049,26.82654942,45.64306801,28.32129421,73.98368475,60.33765463,24.96175847,53.76776161,42.43111569,57.28744487,68.96688856,27.05092814,46.3913523,30.58713175,9.35412374,27.6954855,78.04454379,90.59004944,1
19.22644902,71.21401004,15.02932263,18.95231287,59.11759888,19.81076397,91.39781094,86.70201392,31.87200037,94.39655851,65.20561483,73.44425528,74.23862671,66.54037162,45.85719946,38.93788744,34.50911925,24.79278215,74.44515878,93.90826333,0
32.46556694,41.9750811,36.91267827,32.47007752,55.43258685,36.16525042,45.81790388,71.57884964,58.62989338,39.25785289,1.180425638,7.376296488,31.5214934,72.62573614,55.27859952,46.33728648,39.95232962,62.16317282,19.58679956,39.02904007,1
65.24987695,34.46091989,90.05307089,92.21726162,41.01770246,57.7255615,6.9037047,103.9611966,93.82452865,32.71330253,60.82153859,45.82370852,62.81334911,109.1312692,54.45296416,53.06499798,95.05965506,96.85294827,35.8547542,13.71770002,0
37.98014584,38.34297969,52.88624515,44.27719306,44.76072108,38.01870577,41.98981379,102.9870063,103.2726629,44.93267306,7.106746943,8.690258343,29.64707966,70.89796164,49.42164453,53.46575664,59.46902551,87.88592266,11.14397443,38.49493301,1
34.5735797,50.40548972,23.70573148,26.94176591,68.24666427,28.78912344,81.58998095,80.77328733,15.16039666,87.80893513,45.44106147,62.40935857,80.87948625,48.87863687,42.37511727,49.3962188,18.57848428,24.66633569,61.46525892,88.75696919,0
58.14699122,32.12230979,70.47326855,39.60412133,36.93214338,40.22967726,64.6304609,36.563516,45.1994395,40.50542867,44.5667363,47.74466347,81.72169545,15.09135187,18.61549207,17.77594309,15.95899368,47.58017774,58.10183932,67.23423808,1
18.05367131,56.22744813,16.02556686,11.17007568,62.53632718,16.03315137,61.97330324,75.68261823,33.32572847,68.21854774,35.94994137,42.59777494,68.16318028,44.43235985,51.46810187,25.96425197,18.21334165,29.32879584,59.5699538,85.14408011,1
57.47876197,20.64168978,62.35406098,63.09871225,24.83718678,59.63296259,22.6284343,48.35851239,76.79772744,12.91413907,47.01861934,39.37670303,89.13522346,55.38341082,32.86271254,31.40271658,50.95529337,77.51787827,37.53337611,9.954787639,0
67.86275878,21.30782351,63.89078345,78.19760796,13.17074745,52.05584162,24.50270511,46.32043089,105.6976518,1.45196423,39.19571089,36.67680577,87.88106348,67.05005645,20.21759319,28.34442044,55.69874485,85.00169571,46.95194589,27.80856953,1
44.74448152,10.85150488,70.51960979,51.70459691,23.14845511,41.62541851,28.26817074,61.71096586,74.93005308,16.49752294,44.5173623,35.72500536,63.87781117,57.03436713,20.54582122,24.21665235,42.58089643,91.10886919,28.14073083,18.52647344,1
38.4351353,21.90365082,62.95307015,44.46198203,50.68335302,52.43546501,27.69474912,94.47736189,91.7824911,42.13107263,18.54889911,7.151111633,42.05184834,75.64953886,51.31399409,30.55742058,54.76992907,70.54029136,5.12186122,32.31497237,1
50.46853611,20.412625,43.24062285,38.86136812,39.22179639,44.07341591,26.90404502,87.95425156,73.26561376,35.97408938,15.61768901,11.87576209,51.79209093,56.88974939,26.75425463,28.02582941,40.78245229,99.12019544,19.17768892,21.43789854,1
73.79725472,60.53802396,43.99472702,58.68946449,63.65260334,45.40911062,97.54513943,48.89302261,28.85780199,60.87481294,72.22411634,79.10993463,109.1372634,23.30819006,51.93491898,46.9994573,22.57969468,30.19387554,85.75499484,104.5681265,0
40.36846405,53.89582481,31.9211245,21.27205062,72.36319542,37.23603431,100.2130334,76.60442786,21.16926415,83.15972958,49.84807386,49.06963993,85.76740183,51.07963409,47.92861846,32.35612501,22.53309195,17.77872239,87.58588231,84.42229389,0
11.59177465,51.09070068,13.34539392,7.930393617,58.01901255,11.24758772,75.33649899,95.5892811,44.16377316,56.6672171,42.34583427,36.69270839,53.00556033,71.06256714,47.66317547,41.6003829,27.07319473,37.91081652,50.41330406,79.57860081,1
79.89869226,45.06350186,63.26866235,71.63843722,28.57569055,56.57371083,77.78363148,9.201092025,54.56835083,35.82429458,65.58868627,57.46479026,77.82822952,18.11091845,34.72447164,43.64958467,38.09732856,67.94459417,59.70217973,56.22253733,0
62.37878351,58.06619876,81.3927765,44.91977369,47.08410284,54.35612191,80.89252546,22.24744054,38.23368894,59.1736027,83.51968834,60.33632586,112.2440612,4.032871605,37.94148887,32.71176455,33.25484087,62.65582435,68.95948393,74.25857217,1
77.1060213,23.41541453,61.27467501,68.02712793,8.225131543,69.67823591,53.74240564,27.95659754,75.77636781,20.33659334,67.21382654,52.43869082,72.48112251,42.44368146,12.46148671,28.15511356,43.87464511,97.82450667,51.33556091,40.20887122,1
36.91564576,35.32880744,46.33201457,43.59217446,48.08468144,26.8905787,47.93751095,74.63180479,83.1624546,38.81397749,1.856626946,5.751551323,31.02591835,69.27019256,51.03942147,41.23762429,43.10149285,99.07136261,12.90795458,46.54437499,1
46.86235557,31.33209335,58.36999072,47.58548365,29.11728825,53.95547654,64.40656302,36.55611303,37.74770121,31.14647294,69.3469482,61.63503813,93.07863249,20.61814096,18.37778463,19.52271914,17.83082608,68.68745917,62.5284249,58.62089181,1
60.94142963,28.55940688,78.79151512,78.46710967,4.404187936,62.72995368,39.36164404,40.70111642,87.36143105,11.09074012,59.68386263,61.10998927,92.4315674,54.71729773,22.56301686,26.32163209,51.34695479,87.54080034,55.54249729,38.77366943,1
73.28428023,36.84249951,64.57360343,84.68186671,42.64613399,75.20090778,12.23508274,93.44344123,81.44855123,36.31467966,43.89795611,31.43353695,59.98005645,94.07322793,62.17554326,72.80384018,87.28089003,136.9410046,15.95522684,16.37737056,0
82.6780977,45.48066525,95.30984457,67.55107133,17.29733229,80.40549638,57.65434978,22.92252473,74.82461031,34.44491692,92.70082223,61.24058344,115.659133,49.55386977,25.00461046,38.5219205,60.47763859,107.8267829,63.80072668,45.73619666,0
61.08608557,38.85581076,62.72967692,56.41081061,38.63171161,61.70174711,17.18616054,98.60939476,90.86373743,49.46737509,21.89058631,22.59820392,40.67592775,100.5593781,53.6222249,39.17382627,57.4306893,101.5370391,8.008626252,18.02892758,0
22.27932174,31.99031767,31.43705595,23.00104048,47.41671864,20.53765138,41.62989782,74.68225784,80.6302468,35.91214943,9.453912998,11.76495271,34.94167999,70.15581216,31.87358624,35.52280666,34.7319108,77.00729945,19.95497437,44.51441039,1
29.72528836,45.50660252,30.6664877,33.36517691,60.37731936,29.32383203,58.28780435,91.21968683,72.32397568,84.15699554,20.13388916,28.87163561,13.16476935,91.2489397,53.18577743,42.58546428,58.4168254,72.52340282,35.24490864,57.08846458,0
54.06954947,15.55782473,59.07823025,42.30530384,16.79516012,47.40463726,63.92133517,35.25845412,67.79310522,24.41097172,58.32716459,38.50649257,61.3137231,32.45850572,4.218229779,10.67539058,30.85749397,64.96543628,37.24304046,53.58153798,1
36.09061836,55.47634934,41.49551331,42.85509037,59.59845596,34.57903153,51.34787681,112.6628348,91.53857379,57.9603655,15.61564499,18.16415562,16.65715823,86.08693496,47.93524689,62.41437416,70.88261911,112.6335221,21.08847498,41.51669994,0
42.2391354,6.960189013,62.57731576,46.62412618,26.29908878,32.64296147,39.0931246,51.02542865,75.39766455,30.05123171,23.35755556,18.46028621,64.86946466,67.86164544,23.14378418,17.96708944,42.19188935,58.97243204,27.67387099,29.09664907,1
35.48827084,40.6501143,40.86316298,30.35317799,55.19269797,35.23770259,79.6431122,44.46409207,32.96041065,49.92511525,45.93467844,61.31472178,64.95728091,35.78891462,32.60826071,26.24868386,5.705726177,33.04753033,66.79255115,80.68375179,1
68.26744379,45.02274865,60.02308562,47.86547595,62.56909154,61.05226359,82.58165544,48.71118965,27.9381185,66.77950172,71.28623567,68.56004676,93.83776844,20.47259291,34.87738971,35.29831262,18.82033409,29.33944476,93.38708909,79.46998203,1
74.36052039,25.26859606,70.62885174,70.67055834,26.48641744,65.56671528,75.27258397,26.19230244,58.88363107,27.16975436,53.94496687,45.88668038,104.4751372,17.88824985,18.5098721,28.89506316,35.9786006,52.3587227,52.92949099,69.24552869,1
13.97137591,41.1361148,17.77490949,10.95021793,47.14675288,8.114149036,62.81629669,83.21792053,41.99794679,46.89486459,27.02950985,30.42424957,43.44150044,65.22812428,40.56962902,25.88441769,40.70806309,54.13427638,47.52168883,74.76208376,1
10.07542203,55.96038471,15.19076829,21.0913281,59.90353465,13.8803172,65.63964549,80.90756057,64.75438784,62.02347464,27.85014169,42.19376486,20.09681916,88.57473863,56.80171838,45.3185013,58.69166267,59.99823821,44.37208542,81.78989906,0
43.2827792,41.37755235,34.9784757,48.58894496,71.1216044,29.85336795,67.7245644,128.1247813,99.91416546,82.01634305,17.02175762,21.29905478,10.18439645,77.37677186,74.05114744,64.51328397,48.2516572,85.27829563,31.80225457,65.85871542,0
44.30687416,49.40960726,40.6996843,43.86519832,75.47938477,37.70321527,58.89741025,97.96721853,86.87885036,89.97276993,37.48766896,28.04277412,3.409708842,118.851372,76.62713074,83.66324398,63.81900558,107.3915883,37.97266093,86.66334581,0
69.06532073,47.82644035,79.14461016,59.36316205,29.63953786,83.57408667,81.06242871,8.289626335,80.9008404,38.08147877,66.71997093,87.1200253,119.9549774,21.94585069,26.8310309,38.96083887,41.28642736,59.75469524,71.8876263,64.08167034,0
21.79714772,59.23802379,15.09398584,20.86663448,67.93822426,17.21669183,93.83440169,65.19102793,27.02365378,89.5231937,48.96405895,54.48119931,67.75831459,66.84448972,51.83034499,37.76345302,24.54274979,30.50096093,78.89677885,103.4714348,0
63.71857911,49.92666699,74.35232754,77.30301485,20.71734882,57.42611766,80.49123652,12.4292498,86.83990983,35.75207944,85.11450599,68.08346704,88.74111663,27.26095083,34.38044947,38.42676692,53.01667942,74.98438738,91.78272511,58.31565529,0
27.32113523,23.10994936,27.69220321,26.33645801,32.80031581,24.84108929,60.10977976,80.01731798,70.2871779,44.62165969,20.50329811,17.77295594,50.34134367,58.11813085,30.36643558,26.3644555,31.33975226,61.25896842,24.63870881,39.03106649,1
69.03849881,43.6469594,53.15470172,53.63953612,28.31373741,47.16134644,75.56562706,37.04282357,54.54463097,35.83341797,65.82308985,45.96615691,72.42958611,12.03662142,16.12851756,24.32198868,17.32518892,46.38712098,56.18308207,62.42673297,1
68.43870666,84.49270745,54.30705534,52.36693503,78.676183,49.98734891,120.3283695,73.21439039,8.698611596,83.65983505,101.1054898,89.38859266,110.4776538,54.60942428,66.62063557,67.35347777,39.93838588,13.52091967,110.1426457,121.192289,0
70.53437786,25.79562204,61.3190781,55.92209864,42.28616296,63.58398331,19.87482455,67.97092446,78.78145878,35.60109749,21.37229891,21.25126658,59.74212697,63.86516985,42.76339208,46.91386088,72.10162133,105.3485279,11.76709186,17.3210322,1
31.79484938,44.70406699,52.29993436,34.46076152,89.13213373,33.19134048,48.30051021,114.2590748,82.20523533,60.02706092,20.95336501,28.638118,13.94275494,86.97455663,60.90530332,66.52158727,67.01122286,110.5948997,31.61768325,56.90009193,0
21.6367599,29.22167286,31.48390335,13.24438121,60.18949023,11.12046961,68.6030301,74.55465414,69.88490507,45.21142281,15.65427205,18.99148074,30.0714365,67.68858433,40.97261651,32.42568196,36.75890368,53.82626608,30.30274809,60.76460219,1
71.08437423,40.6161526,76.30238674,64.50931366,28.77127269,61.66829996,100.5079732,13.70439921,61.82077351,52.01216114,68.27649718,76.46802768,119.5584443,14.13219022,35.33352475,31.45539877,42.84464532,60.6041706,68.59022208,82.01783613,0
62.64933395,41.28714104,59.13336697,47.38590653,32.87152838,56.65338171,68.3522238,16.14510776,52.27639726,45.89026931,75.94076788,53.3211741,77.64089856,16.23500276,30.16880714,32.13551736,38.62193957,62.24978211,84.12844436,52.31816566,0
77.99091454,34.2416039,88.77589266,66.06689754,15.38783604,93.92177098,54.8082898,27.58277023,103.0504602,22.08933322,76.37091641,79.28075049,101.644275,46.34739401,39.13059416,51.12108919,49.86971276,89.7460163,75.90349049,54.23571043,0
51.04066904,7.81120583,50.96267834,34.31316038,20.61738323,46.30616507,51.76398688,59.80055188,51.63599455,24.28154703,43.1067247,31.50730126,52.97340747,46.15209928,9.820797912,7.939858636,24.21639093,63.86272233,48.44203966,38.91984268,1
25.30536951,36.30635376,22.93925755,18.06258934,51.64497796,24.55495042,68.39960828,46.39575192,40.83919268,60.6968304,41.97862304,41.85221779,56.90686481,46.69798147,31.0783928,19.62157589,11.8092134,44.72625947,56.30887759,57.15523112,1
58.86032291,14.10870076,52.23779504,60.1363165,5.103419606,47.81149831,35.17462484,45.92337144,84.8482874,10.41889579,48.46703587,51.30219705,89.63223844,43.4393858,12.64828279,22.60485431,51.06142256,76.37255518,37.13316171,36.03578131,1
51.58449557,39.70306674,77.0945568,54.77879607,35.80518433,66.85671907,73.94207006,26.68214904,50.03882404,44.28694613,63.77682613,83.46492695,116.2816631,7.293374593,34.1610307,23.53915962,22.84443028,55.05669967,63.1309808,88.6050535,1
68.51867684,10.16259558,71.65360364,46.73904266,32.25312096,55.86781421,32.29034034,58.25685541,60.2914132,22.12069194,33.01318333,24.47850276,70.82285074,48.74033619,29.29107395,27.08567745,51.08645263,83.0105514,25.38604112,15.4190546,1
16.25415304,56.57976934,11.01185616,12.17455774,76.58923876,17.79914301,94.01571962,74.85520508,32.25073766,79.23261628,49.22370882,45.76974768,57.53632847,56.84253077,68.40201573,47.98256693,29.86714485,29.74721552,54.71407729,83.31651607,1
68.43382505,46.97370893,90.62448157,81.27320318,53.16936441,62.56299046,9.212444355,75.7438685,123.5812905,39.24146227,40.35714089,35.8994422,63.04892958,104.1339678,55.55330911,70.56738058,87.9067781,131.770639,30.12838434,11.70158888,0
42.77444134,18.23775343,57.38169066,43.96445581,19.11653548,45.43283297,42.44540245,51.39468329,43.37816072,28.68032524,34.69889666,48.10174488,70.49583445,37.3953331,6.894753014,4.479568475,23.93283703,60.23235919,37.9735324,56.30830798,1
59.95967885,2.187347067,58.21467418,46.46633712,18.18084088,35.79169953,38.46490553,54.95991492,75.85989044,17.6529243,27.74074925,24.90670337,74.49765556,62.35333116,15.59169478,17.29196241,35.43594935,58.22928297,39.38288352,30.43623826,1
44.18013394,47.70158819,43.81710991,45.49352595,71.89523448,35.34124377,28.58074437,74.34956908,81.17975625,48.2464068,14.46792177,11.86622586,24.05700867,88.43199766,60.08025577,55.2380959,61.04423095,110.771184,7.750343673,40.25539881,1
80.64856706,46.56965903,72.24806531,63.89935122,49.71877288,70.82124134,98.21586646,14.77064672,52.81855263,57.32926073,100.3786221,86.92242955,121.5740715,12.73206886,32.14104063,38.93085012,43.41808733,77.12114229,75.79727399,57.52513532,0
27.90779623,24.28583257,25.41831643,15.9989998,31.97290939,19.16435232,62.16299211,59.69993897,50.92420897,48.50684292,30.0978363,28.56797163,51.46397329,58.63903381,22.7249667,14.43829677,22.35927951,60.43793004,29.1003111,45.16750441,1
18.14624575,36.44155073,25.88961446,23.67346128,49.70824027,20.93510096,43.89069882,100.9525569,57.0466156,45.12782745,10.91122904,19.66975906,31.78478877,63.69050264,56.96959585,48.15517098,51.74073303,72.04611734,28.56104828,46.8978686,1
40.29523871,62.29491116,32.51876505,39.27017164,82.06209275,33.26587936,104.734042,64.0423231,13.4181645,65.80226177,63.50006886,65.60345753,60.01344888,55.47421643,53.95627624,48.41953286,27.56956944,10.61464277,101.798219,112.8143728,0
35.21247967,59.59724078,31.54635922,22.51129148,54.33461551,31.29364349,107.8588235,61.2017896,20.00888579,75.6625037,68.60741561,47.57726735,70.52310798,41.66157832,53.20666517,41.62528654,19.98117512,19.19011506,68.58068411,87.27485148,0
76.86682397,52.34324908,72.74591665,48.65225743,54.89068136,56.86033214,78.19230584,32.46200697,30.41773315,51.66600739,70.95634271,76.25100514,119.5223542,17.73826512,42.12519531,36.877981,27.58523876,40.51415045,68.7598204,86.01432681,0
31.87107293,23.99258498,47.30266853,24.10460783,34.91961887,32.67584611,59.22538989,58.48046856,45.5075803,35.80909468,47.11880868,46.38715744,57.74462806,35.1706133,13.81795503,3.563597308,12.04782309,54.81146258,46.30603064,52.98168001,1
76.46079586,55.14552403,106.5623575,85.20195901,34.11662358,79.40504879,95.71097087,7.072538866,90.13334239,48.83232352,116.3010598,107.6111441,132.8129646,30.27328678,47.45060937,56.54755968,63.01145392,98.63315706,116.0463359,66.75766063,0
51.9000679,70.0701126,33.99485458,31.74810125,100.2683591,47.07659855,83.85109857,79.26614914,18.57784104,68.58628622,59.70389618,66.80147178,90.68354899,55.85172888,75.61963484,49.89570672,45.90117463,7.917153807,96.64371324,113.1396792,0
83.47736902,27.29302404,62.16078012,55.8882103,10.07708612,78.52726648,46.57939746,26.26188434,90.59325584,24.49044408,59.66985439,47.51171999,104.8223479,42.3357394,22.18610372,28.67121952,36.88556976,77.55696462,52.58602486,57.38703645,1
22.84535998,30.31909681,24.89558236,14.32945187,55.46153767,14.71815007,72.87591292,73.60340431,49.94024758,43.8804661,29.43624951,23.05258329,35.84963271,50.54611902,40.31537566,29.37430684,27.47949468,47.85999661,33.43588663,70.5170613,1
13.22198475,59.5343339,6.404308752,12.02457284,54.61443723,14.91470049,83.04699659,96.73735112,30.02179944,63.16490724,38.93808764,47.64864473,50.10740548,68.30138081,57.67940683,44.51435712,36.81901692,30.41074174,73.37994631,82.38312208,1
61.95332183,56.62888024,61.55223824,65.60948568,32.5387043,60.00722468,95.58047069,24.84988944,51.25755277,39.81278035,58.37430205,61.89876485,91.29367741,7.220944954,33.14085636,29.35877358,23.97593925,57.10007586,66.17083769,57.04629244,1
67.56368274,24.77770328,91.27099379,66.69391331,2.914828666,61.16504633,50.70550004,31.85176981,92.30461468,10.01798822,60.8880222,50.34537314,96.15508601,50.52607911,22.06146806,33.06931962,41.9931234,93.69365069,47.67274148,29.33375425,1
70.0225484,40.14560644,71.02046747,54.06580498,56.33937152,63.12919716,2.355574292,71.42268297,113.9269302,26.45597827,39.63931983,31.39838523,74.05217738,83.99245612,48.72877841,61.54269212,54.94477346,138.9628941,24.16253509,11.10123564,0
67.02908776,14.89338838,54.20395384,61.91179037,14.7259127,55.95678181,64.76041729,35.53942384,70.87825392,24.99095582,40.65487347,56.13438024,87.14633498,36.55479256,3.724261683,12.01570731,25.25564131,58.21513883,54.81413505,43.05939732,1
41.31477694,28.47955612,43.27498018,42.9209728,41.90879594,32.35013875,27.84475902,93.86943965,68.90452998,33.98347271,6.12004696,0.752487427,35.10183941,88.15198153,53.70208329,37.11692034,48.13729173,99.95715788,8.278890918,29.86049633,1
27.8075076,28.37304693,27.92655974,24.03169216,43.03836739,19.13392324,51.93904874,83.87585087,43.25566733,54.05860845,21.94736371,23.19410249,41.08818649,61.60437079,28.58556743,25.66821674,23.81913538,71.40368167,24.76852519,49.0806756,1
32.92331114,65.64429467,36.49922231,36.90635865,62.00310792,36.99671259,83.55468171,122.6871903,74.86228203,65.77562878,28.26752212,28.59562883,6.883968489,94.14476143,82.80224648,49.42824341,52.74627817,79.6749819,52.38950767,63.30782128,0
11.84555894,76.8801564,6.949015088,15.21817666,79.87358978,17.99745663,75.56089475,107.8591566,38.85309333,84.80535475,57.05433032,46.28123552,56.54141715,56.1103122,78.95919876,60.93280072,35.19697256,50.57000914,51.74721711,71.62448664,0
104.1651639,59.67533837,114.5795973,100.4522234,41.39862929,97.03434817,18.55716443,67.30810784,92.2070942,37.58626706,65.1232172,57.20508294,97.72012507,82.71424829,78.46762538,57.5988764,96.09411997,149.7638108,52.57694776,26.2888148,0
78.26358871,34.16738268,93.75511008,55.66341467,17.88994688,78.68479034,50.44219778,28.56260007,85.60059174,22.27457711,64.76969092,79.50653863,96.36430882,48.1819201,29.42952798,41.48118583,43.46495809,94.11418118,60.23659727,56.84790059,0
11.64474639,64.89553952,6.482877452,11.97386555,61.06322956,13.20732038,70.07995982,67.85876061,35.30534013,84.70441114,34.34424,39.69667559,43.55368926,52.32963911,66.35534017,33.94844678,26.57186979,31.63634674,65.5487021,95.72619672,1
78.38523885,63.23777568,79.82176222,69.12759756,38.27603886,61.24037658,90.81109176,33.37717019,41.02159664,42.69587346,64.80384165,79.2031713,111.6907433,4.210645856,33.42649964,38.19588144,27.74791371,51.63808037,60.50893594,80.23587851,1
14.81842121,43.92550176,22.82663476,15.59800113,65.83965973,15.60765068,72.36146574,110.4296277,62.0721666,71.02637846,18.71696971,28.92116841,22.1166806,97.27129868,61.54023307,37.51017039,37.69055998,67.14870821,37.15101218,70.07435214,0
47.51668865,72.05162532,44.727472,32.70330107,59.65812402,46.55444607,90.62786964,50.50795566,8.113840606,74.80456597,54.15654985,59.98742621,96.0719934,42.65997422,60.13390803,38.77077089,26.18483242,17.75443698,61.26645931,98.31616819,0
64.67817285,34.31495619,99.23759067,58.56122675,14.64904528,67.17063391,45.96554628,41.50130443,91.2856776,10.38093725,63.82250443,48.75161583,90.68693784,55.81844315,31.0204172,30.62887555,55.22746688,103.8556324,54.99415762,30.04407494,1
21.27076378,46.81921874,22.02394061,7.91798609,51.86556294,9.682817517,69.12885959,74.8175322,39.12751317,50.82261869,46.3752833,45.13879208,51.83852451,39.96112608,33.54375798,35.05788825,25.17139015,35.65304064,46.44430942,81.99985388,1
89.20204535,57.82489387,78.29108148,99.89573031,32.74104154,67.42022101,91.43794676,13.5283641,67.93300113,44.16050112,99.11922885,67.14558824,114.4485885,36.42376004,41.7659968,43.29113792,56.23551315,83.25126043,100.7202975,64.25807222,0
